customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
6114-KGWIT,Male,1,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,150.08,3718.24,Yes,2023-03-03
8005-ZNBYW,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),109.5,2084.7,No,2023-03-03
2956-VRKDM,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),172.72,8012.49,Yes,2023-03-03
7208-VZQRP,Female,1,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),155.47,8130.64,No,2023-03-03
5886-LWKWU,Male,1,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.91,902.22,Yes,2023-03-03
1632-AMUBT,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,141.64,2461.04,No,2023-03-03
2338-PPLGI,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.82,1112.32,Yes,2023-03-03
9604-AHXWP,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),152.69,4514.76,Yes,2023-03-03
1569-VGCVW,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.07,692.52,No,2023-03-03
8411-JWMOB,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,176.14,7964.61,No,2023-03-03
1155-RTBGK,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),121.14,6770.69,No,2023-03-03
7146-CFBZD,Female,1,Yes,No,39,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),136.78,5396.89,Yes,2023-03-03
4066-KVFKG,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),179.56,2629.13,Yes,2023-03-03
2163-ZCNWL,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,134.63,4432.76,Yes,2023-03-03
5279-BPVLM,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.95,2904.29,No,2023-03-03
5558-EXAKZ,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.29,1057.12,No,2023-03-03
6009-AARJW,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),143.38,7790.96,Yes,2023-03-03
3134-MZUHN,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.38,5699.2,Yes,2023-03-03
3843-NAVRW,Male,1,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,137.53,8322.33,Yes,2023-03-04
6828-CUFWI,Male,1,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.08,2119.17,No,2023-03-04
8526-AHJUD,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,152.47,7800.47,Yes,2023-03-04
5327-XDREA,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),174.6,8998.02,Yes,2023-03-04
7358-TQNMM,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),125.12,7055.02,Yes,2023-03-04
5549-CCPSS,Female,1,Yes,No,27,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.03,2817.61,No,2023-03-04
1629-WIRBG,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,174.69,6583.43,No,2023-03-04
3578-RRJMX,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,143.01,2542.11,No,2023-03-04
3433-WBKHH,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),117.0,6459.45,No,2023-03-04
1782-PNDSS,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.18,725.36,Yes,2023-03-04
2080-MUUBG,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,170.09,6641.3,No,2023-03-04
7966-YPFUC,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.28,1167.03,Yes,2023-03-04
1244-VTNHT,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.36,802.2,No,2023-03-04
3200-GXTEH,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),47.63,1026.14,Yes,2023-03-04
1976-JSPNK,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),137.67,2241.11,Yes,2023-03-04
8193-JZWEO,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),117.07,4208.16,No,2023-03-04
6800-VYDVB,Male,0,Yes,No,19,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),113.55,2165.98,Yes,2023-03-04
4407-DZZKF,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),133.1,4891.19,Yes,2023-03-04
5599-OVMDG,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),170.34,3742.9,Yes,2023-03-04
9841-AFJTT,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),51.55,1362.59,Yes,2023-03-04
2093-NOIIE,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.68,2509.56,Yes,2023-03-04
7483-IQUII,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,110.86,1084.35,Yes,2023-03-04
1348-YDMAK,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),55.96,452.91,Yes,2023-03-04
9072-SLBTC,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,62.29,311.16,No,2023-03-04
6854-IRCUW,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,145.47,2720.05,No,2023-03-04
7051-SIDOU,Male,1,No,No,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),139.43,4137.31,Yes,2023-03-04
4038-BHGEN,Female,1,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,132.5,3881.8,Yes,2023-03-04
5194-YQIQT,Male,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,147.83,6060.18,No,2023-03-04
6680-GNYEP,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),147.94,1041.28,Yes,2023-03-04
1158-OFYAX,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,136.07,6279.21,No,2023-03-04
8284-FKEZK,Male,1,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,107.24,5318.63,No,2023-03-04
1340-WMLOZ,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.02,1661.51,Yes,2023-03-04
6308-HYHON,Male,0,No,No,13,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,127.45,1669.31,No,2023-03-05
5824-VIUIT,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),145.25,1443.66,Yes,2023-03-05
9748-NHCFU,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.08,2165.77,Yes,2023-03-05
3152-BZHMK,Female,1,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.73,3018.76,Yes,2023-03-05
1022-FUGOO,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.26,1464.48,Yes,2023-03-05
4225-WJVTX,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.17,4878.85,Yes,2023-03-05
1499-KYQEV,Female,0,No,Yes,36,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,92.75,3362.95,No,2023-03-05
6889-MGCIU,Female,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,140.01,3636.77,No,2023-03-05
2840-SXIZS,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),176.24,4363.68,Yes,2023-03-05
5163-KURHI,Female,0,No,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,147.84,4576.51,Yes,2023-03-05
9361-WYFAR,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,174.01,1930.99,Yes,2023-03-05
5921-JGCZL,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),152.76,4010.07,Yes,2023-03-05
9398-UASMV,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,168.08,5546.36,Yes,2023-03-05
5351-BJDEO,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),132.41,934.37,Yes,2023-03-05
7848-BAPNE,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),138.4,7573.61,No,2023-03-05
9903-TRGBS,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,129.58,4465.89,Yes,2023-03-05
2670-QGZAT,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,129.14,3877.27,No,2023-03-05
6461-WCPLR,Male,1,No,No,30,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),84.32,2482.47,No,2023-03-05
9125-USMIZ,Female,1,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.25,1523.83,Yes,2023-03-05
2600-RRIZZ,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),127.91,4148.81,No,2023-03-05
7341-XSPTZ,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.81,2990.5,Yes,2023-03-05
8099-XOQAA,Male,1,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,63.34,2360.05,No,2023-03-05
7356-WSJOX,Male,0,No,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,133.18,7080.62,Yes,2023-03-05
1819-RXXLB,Female,0,Yes,No,46,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),153.46,7023.55,No,2023-03-05
5310-OFFVE,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.6,624.58,No,2023-03-05
5482-AOKBT,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),148.71,5169.31,No,2023-03-05
8455-NTRHN,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,152.98,1190.12,Yes,2023-03-05
3205-IHOWL,Female,1,No,No,47,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,132.07,6298.66,Yes,2023-03-05
8475-YSEPD,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,152.03,2294.56,No,2023-03-05
7779-YCAKP,Female,1,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,159.88,3540.49,No,2023-03-05
2252-SXWQV,Male,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),182.65,4299.58,Yes,2023-03-05
2892-GRLYI,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,54.4,1828.79,No,2023-03-05
1048-YQBCL,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),172.39,2637.12,No,2023-03-05
9636-KXBIA,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),171.18,7532.73,Yes,2023-03-05
6027-KDAKD,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,131.68,6923.6,Yes,2023-03-05
4938-RGPKI,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),143.17,7755.68,No,2023-03-06
3148-QXINT,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),131.56,3943.69,No,2023-03-06
7275-LOJQB,Male,0,No,No,38,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.04,3384.31,Yes,2023-03-06
4952-ONDTA,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,162.73,7899.54,No,2023-03-06
1027-QWGCF,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),165.34,7751.25,No,2023-03-06
3352-QHGLS,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,162.43,5918.87,Yes,2023-03-06
9151-PZPFF,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),158.96,4907.81,Yes,2023-03-06
4994-IMNIL,Female,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,105.58,2163.55,No,2023-03-06
5007-HFVGL,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,125.53,3152.93,No,2023-03-06
6193-EXBXB,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,167.15,10231.93,Yes,2023-03-06
8407-EARDU,Female,0,Yes,No,10,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),128.12,1278.26,Yes,2023-03-06
7520-SGENW,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,158.02,2916.01,No,2023-03-06
3437-FEUFD,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,117.82,1965.99,Yes,2023-03-06
9162-AYMNE,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),54.24,2719.94,No,2023-03-06
5520-VQATH,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,131.89,3779.54,No,2023-03-06
8119-DMNIL,Female,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),130.06,5394.64,Yes,2023-03-06
7482-BZGXW,Female,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.98,541.24,Yes,2023-03-06
6259-LMUBU,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),159.41,10098.52,Yes,2023-03-06
4100-XUESY,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,124.58,4133.04,No,2023-03-06
9256-UQHXU,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),128.72,4771.08,No,2023-03-06
5197-VUZAA,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,167.31,7476.2,Yes,2023-03-06
3725-THVDU,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,162.0,4805.0,Yes,2023-03-06
3543-ZUUQN,Male,1,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),137.18,1553.85,No,2023-03-06
9494-DKIWP,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),148.42,5170.79,Yes,2023-03-06
9503-MGUYJ,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),162.56,6762.94,Yes,2023-03-07
9040-SDXYN,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),156.72,4877.73,Yes,2023-03-07
7526-BMMBA,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,141.7,2993.96,Yes,2023-03-07
6881-OZHZR,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,168.72,4550.85,Yes,2023-03-07
1928-UVVUV,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),122.72,3382.33,Yes,2023-03-07
1412-VDOOJ,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),177.49,7567.41,Yes,2023-03-07
7672-LCDIC,Male,0,Yes,No,32,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.11,2594.49,No,2023-03-07
3160-KXNYB,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,148.15,6457.0,No,2023-03-07
1250-GGOLH,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.0,1328.55,Yes,2023-03-07
3550-LSLDM,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.69,3810.47,No,2023-03-07
5822-MVLYX,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),135.73,7800.81,Yes,2023-03-07
2485-KYXSS,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.99,7541.67,Yes,2023-03-07
1214-OKEYE,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,120.97,3917.94,No,2023-03-07
2034-GERYG,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,119.48,6873.85,Yes,2023-03-07
4337-TTCFF,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),155.76,7107.86,No,2023-03-07
6045-ZEJGM,Female,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.52,2189.53,Yes,2023-03-07
5825-YMSWB,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,157.51,3558.85,No,2023-03-07
8777-GVEEI,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,125.39,5593.85,Yes,2023-03-07
1773-FJCKP,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.02,1904.95,No,2023-03-07
9254-SCZRZ,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),150.01,5604.37,No,2023-03-07
4863-XXNXG,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,129.78,4265.29,Yes,2023-03-07
1551-LXLVV,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,169.14,9467.39,Yes,2023-03-07
1653-RXUEG,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.2,599.35,Yes,2023-03-07
7527-JEKCB,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,173.94,7877.65,Yes,2023-03-08
8774-BTTOF,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,141.38,5310.34,Yes,2023-03-08
7947-MQQHP,Male,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,56.5,2701.33,Yes,2023-03-08
5216-EHOBB,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,176.75,6946.29,Yes,2023-03-08
8217-QHLHK,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,141.41,1416.31,Yes,2023-03-08
7646-NYXQI,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,127.92,6234.43,No,2023-03-08
5998-KRPXR,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.69,1183.33,No,2023-03-08
5089-IVAGT,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,156.92,4212.16,Yes,2023-03-08
1686-OBMKG,Male,0,No,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,135.95,4397.58,Yes,2023-03-08
2591-JJOYO,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,155.3,6235.02,No,2023-03-08
4398-IZOTG,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,144.97,5463.95,Yes,2023-03-08
7844-FTVLI,Male,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,129.99,5961.45,Yes,2023-03-08
3051-CUWRX,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),168.66,5119.11,Yes,2023-03-08
4653-XMKZO,Male,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,116.22,3442.18,Yes,2023-03-08
9379-OXDWL,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),172.51,7727.12,No,2023-03-08
